word,score,count
쾌적하다,0.012136129699092684,13
스파,0.01209351498426707,16
필요하다,0.012041788558439827,14
늘품,0.011898482131227826,22
청결하다,0.01183631009872247,17
넓다,0.011801291799753201,13
해주다,0.011755630031181982,14
가능하다,0.011697844930177215,17
감사하다,0.011558601714127544,14
냄새,0.011516655210902234,15
훌륭하다,0.01128637281885982,10
어메니티,0.011113566416943103,20
무료,0.011086858769699079,14
수건,0.010961759919304506,19
가족,0.01095265936023521,13
찾다,0.010869988502831062,15
방도,0.01075539817153047,7
건너다,0.010728570254514768,17
커피,0.010515603727511529,15
체크,0.010487944951417905,17
청소,0.010470594423434267,14
샌드위치,0.010256536809635343,16
마음,0.010206232402228862,16
샤워,0.010133787866773488,15
놀다,0.01001403330286911,9
친구,0.009923788658022263,10
사진,0.00955635288297412,11
자동,0.009504649030759371,18
신경,0.009499070476486182,17
내부,0.009455006684881622,12
사용,0.009416501751949457,11
공간,0.009186490178393129,12
크다,0.0091682572587394,15
프런트,0.009071656240780724,11
들리다,0.008985237418710284,13
쉬다,0.0089114001230382,11
덕분,0.008879138975991659,12
토스트,0.008821996244758762,13
건물,0.008816020999448927,14
나서다,0.008684213583623455,12
심하다,0.008564700060986027,9
조명,0.008461914084996691,14
챙기다,0.008439961729365899,12
무조건,0.008229950712448475,10
보이다,0.008198678292850533,12
단점,0.008151885327499785,9
선택,0.008051019246683739,10
온돌방,0.008039956632735516,7
에어컨,0.008002679472121379,12
숙박,0.007960495471719953,11
인테리어,0.007701100501342799,12
전반,0.007689410957016828,11
맛있다,0.00759380051730261,10
저녁,0.007581457322495392,8
비싸다,0.007561378327711566,5
늦다,0.007456003405631996,11
주변,0.007416554916298222,8
거울,0.007415024373947065,13
나오다,0.007399087093856334,11
시간,0.007391377464959498,11
삐걱,0.0073882425645827735,9
모텔,0.00738529983604358,6
장점,0.007371243169185915,11
즐기다,0.007370245287885956,8
지다,0.007322804704941513,9
주스,0.007313814443553109,13
발견,0.007241296768757206,7
보내다,0.007231588884712975,6
많다,0.007230944495929942,11
아기,0.007216963397412987,8
건너,0.00716729270116258,7
편의점,0.007138077499315413,10
세면대,0.00712103797176013,9
이불,0.007032376568112891,8
예쁘다,0.00698879239736526,8
작다,0.006895323255089748,9
가장,0.00679639381836843,8
즐겁다,0.006787484982147993,6
걱정,0.006655495094541247,8
때문,0.006613192348546202,8
바닥,0.006608280471835178,11
드리다,0.006599692028633833,7
다니다,0.006595379158694962,11
갖추다,0.006521460541482868,8
하루,0.006424468652075884,8
이동,0.006359753677920712,8
보고,0.006334197305042129,8
느낌,0.006305841353993678,6
협소하,0.006277478010689425,6
요거트,0.006183801941150117,10
컵라면,0.006160383844618091,10
안내,0.006144837905618018,7
실내,0.006133924545128944,8
묵고,0.006082843884733523,4
머물다,0.006042509845767514,10
계속,0.0059953342632419904,8
투숙,0.0059417204859868655,7
라면,0.005914185138083268,6
계란,0.005865824685927297,9
요청,0.005857541735459843,6
관광,0.005782661741876462,7
대다,0.005639710451418586,8
닫다,0.005587174170404938,8
처음,0.005564216824794471,7
강력,0.005536487819443702,6
분위기,0.0054260466272965935,6
시끄럽다,0.00538341605702428,5
준비,0.005356662555905325,8
식사,0.005339229020715026,4
최근,0.0053112052339067805,4
복도,0.005295695966267459,8
딱하다,0.005244737520591398,3
전체,0.005113744658553363,7
가져다주다,0.005071517413345852,7
향기,0.005056354073543664,9
넉넉하다,0.005056028414496341,6
산책,0.00502622505228523,5
쓰이다,0.005010951503744763,7
푹신하다,0.004962677445367819,7
예민하다,0.004961101090582346,6
구경,0.004932426466174443,4
세다,0.004903129229997988,6
구비,0.004881056493064458,7
처리,0.004879152124704609,4
다른,0.004845470889771296,8
요구르트,0.004844532375118433,6
후기,0.004838554036636561,6
든든하다,0.004837947827029813,6
부족하다,0.004776230841438133,5
잡다,0.004727892540746087,4
가게,0.004710037030443795,4
꿀잠,0.004689300023193894,3
샤워실,0.004652638254962536,5
열리다,0.0046295012251383934,8
놓다,0.004609588374127162,7
타월,0.0045944265121180125,5
작동,0.004577674319776806,6
열다,0.004568742209644884,7
얼마,0.00451528846205356,5
외부,0.004471962492004293,6
들어가다,0.0044655571797892046,6
머리카락,0.004444688828195467,6
찍다,0.004440863099470057,5
약간,0.004434615336978509,5
차량,0.004416131756152415,6
돌아다니다,0.004406417902524008,4
수준,0.004390341042406179,5
설명,0.004386984647522674,5
오픈,0.004356640173284354,3
번창,0.004351598639465451,5
기억,0.004329436629026908,6
식빵,0.004325179834387943,7
입구,0.004316509072572,5
양호,0.004255115974043646,3
가기,0.004248872237453779,5
기본,0.0042486830030948495,5
더욱,0.004172093011608591,4
늦잠,0.004155181144971537,4
