word,score,count
이동,0.008796755153309844,13
음식,0.008784804513131895,12
다니다,0.008775285227944333,15
장점,0.008689224278112999,13
냄새,0.008582971727974776,11
저녁,0.008539572867113088,13
거리,0.008462393558999571,14
즐겁다,0.008434828354580641,11
아기,0.008304042321321887,9
예쁘다,0.008277151896105794,13
부대,0.008265292888383412,12
이번,0.008245794229801887,16
나쁘다,0.008235130923429312,7
사용,0.008223593053127629,12
옆방,0.008217823267607149,12
소음,0.008211606222902564,10
바닥,0.008170871423479805,15
프런트,0.008026407237091512,16
훌륭하다,0.007917082734376432,13
지하,0.007885745510434469,13
항상,0.00788233968216391,10
자주,0.007837447593767062,7
오후,0.007722409213007873,12
즐기다,0.0077205109991942515,14
모든,0.007539340304437945,10
나가다,0.007529568223455304,13
때문,0.007262167537751248,12
화장실,0.007220524488002789,15
나오다,0.007135222877326248,12
하루,0.007066709801738746,8
전망,0.00705761930733287,7
기분,0.0070091390774304,12
수건,0.006982145818247491,10
걸다,0.006944247632493001,13
돌아다니다,0.006920628936927369,8
인하다,0.006883157549178306,10
높다,0.006858791390314987,8
저렴하다,0.006800586710939167,12
기대,0.006789626298030143,6
풍경,0.006788646933472275,6
욕조,0.006726390541708868,12
사진,0.006677348627832196,11
어머니,0.006654581040491488,4
덕분,0.0066251974024755704,9
묵고,0.006573570733415947,6
사우나,0.006486438397514168,11
바라보다,0.0064713767835561185,8
적당하다,0.006445334943477639,8
시끄럽다,0.006429314743990023,6
식당,0.006421642103897181,10
업그레이드,0.006367478266144918,7
대기,0.00635721250340866,11
엘리베이터,0.006339031482290281,10
세미,0.006336427236123081,6
식사,0.00616981866310361,11
대비,0.006159037503278148,8
인접,0.006098074528265161,6
좁다,0.006091399013762618,9
대화,0.006063864839628363,7
친구,0.006049154495724224,8
푹신하다,0.006034154556153477,8
둘러보기,0.005924227802611758,4
먼지,0.005904019094995329,6
따뜻하다,0.0058859916211510075,7
추억,0.005881737608528507,6
여유,0.0058293851771264275,7
여기다,0.005829287554544661,5
가보다,0.005806905893740751,11
다소,0.005753263591885741,7
더욱,0.005712536797267085,7
투숙,0.00568009652115647,13
내려가다,0.005671379469532975,9
분위기,0.005639316506251537,8
이렇다,0.005527953358264107,6
덥다,0.00552745239025054,8
느낌,0.005515737869630562,9
작다,0.005481021106399351,5
응대,0.005457360689552515,8
다녀오다,0.005434711202976649,7
내려다보다,0.005413712655363622,5
전체,0.005411244340683404,5
제일,0.005359490070771283,9
단점,0.0053574228579390286,9
온도,0.00531738751971283,10
무료,0.005299540306365196,7
계단,0.005238433728707362,9
샤워,0.005219782277339331,10
편의점,0.005218792341933731,7
느껴지다,0.005201406157723035,5
다양하다,0.0051987193520711995,8
약간,0.005166940042784089,6
요청,0.005104857612519864,9
배정,0.005073294391715368,9
커튼,0.0050689736912226165,7
난방,0.004925282926752697,5
추가,0.004882542866186786,7
수압,0.004841582710822142,5
강력,0.004777652296337166,4
여러,0.004744112728817255,8
창밖,0.004741985616852521,3
취약,0.004733309446280348,6
느끼다,0.004667134498273256,5
편의,0.0046274120505531875,5
야외,0.004626300237205863,6
여름,0.004596822774151255,4
더블,0.004565904465590254,6
온돌방,0.004563969570162612,3
