word,score,count
급하다,0.01250460097377591,10
관광지,0.012296530825836033,11
타코,0.012159818145165742,11
수건,0.01191551649564864,15
근처,0.011883656424271891,14
사진,0.011721463231128106,7
좋아하다,0.011175604475434264,8
가면,0.011148532765673926,7
늦다,0.011136628652223425,11
놀다,0.011087306059327187,9
청결하다,0.010960691123118189,9
때문,0.01089797470328336,7
주변,0.0107960459524642,10
기분,0.010787005616801047,8
공간,0.010679512475860855,9
감동,0.010661074048835739,8
모든,0.010386504426307928,7
처음,0.010290530569610693,10
예쁘다,0.01014166643559584,9
넓다,0.01006332962124908,9
크다,0.009922984385915759,13
사용,0.009761249114288193,10
아주,0.00972020167070013,7
컨디션,0.009594059035987007,7
마음,0.009586787208729465,7
노란색,0.009541359375735217,11
우유,0.00949727217310058,9
가능하다,0.009457413793969274,8
춥다,0.00945008038710178,6
홈플러스,0.009418889095138477,11
약간,0.009404398840836884,8
걸리다,0.009154641265940556,7
커피,0.009125087145925541,11
덕분,0.009068692972378662,7
계란,0.00898678528591176,11
지도,0.008974955732155954,11
안내,0.00897484452704939,10
접근성,0.008710682421072065,6
찾다,0.008633594226773412,11
가게,0.0086031561293509,6
청소,0.008586035961342803,8
구비,0.00857659184624578,11
칫솔,0.008497382948969033,10
동안,0.008478020702292526,8
쾌적하다,0.00846563622415962,5
훌륭하다,0.00826522276071909,5
호텔,0.008135296350790902,5
모텔,0.008114480229808076,6
배려,0.008076084368880132,6
가보다,0.008066430150336866,9
내외,0.008058667422328716,4
필요하다,0.00796626869936221,9
소음,0.007893871485920589,6
추다,0.0078723817939548,5
난방,0.007844689953755491,7
다른,0.007720624246895761,9
체크,0.007636494008673049,8
의사,0.007573955717272242,6
분위기,0.007552708453031453,4
걸어가다,0.007449647179248598,6
아기,0.007412491383742781,7
관리,0.007404227872944643,7
드리다,0.007389039292974088,7
트윈룸,0.007370039054927337,6
샴푸,0.00735980414692146,9
자기,0.007296298377063932,5
배웅,0.00729306794849136,6
강력,0.007286419502634669,7
묵고,0.007269155362138891,5
주말,0.007194114956489537,5
친절,0.007186752251724827,5
객리,0.007144605750734393,6
느끼다,0.00713991904467825,6
소리,0.007096512281297092,6
욕실,0.007093225604786391,7
주스,0.007072335598310347,9
직접,0.007032374956347344,6
준비,0.007014559864472807,8
들어가다,0.0069905885495568695,7
시끄럽다,0.006924387796629517,7
개인,0.006904221659087532,8
잡다,0.006883254007366958,4
프라이,0.006731434524824493,8
든든하다,0.006711612293786227,5
린스,0.006705387890590302,7
모습,0.006674705100613421,6
냄새,0.006647902526083623,7
다니다,0.006612922298814284,7
도착,0.006581871900995498,7
일정,0.006561167980647924,3
치약,0.006550634851071711,8
테라스,0.006550336375980162,7
머무르다,0.006549974563752926,6
편의점,0.006535967886517462,6
넉넉하다,0.006500197463067235,6
편리하다,0.006478833408172412,6
창문,0.0063909324374218975,6
바디,0.006381703748942419,8
대비,0.006363720359954306,4
시간,0.006343318043065193,6
간다,0.006313940749092235,5
오래되다,0.006244380996613353,3
찍다,0.006183247543030471,3
추억,0.006162405514399125,4
혼자,0.006143035424087798,3
보이다,0.006121607321446444,4
이불,0.006104102639802796,6
서울,0.0060587787970032515,7
대해,0.0060519259582648985,6
보고,0.0059809489634894035,7
자고,0.00597290519613662,3
충분하다,0.005901734050544449,6
계획,0.005816739870103936,5
온돌방,0.00581519623195164,5
퇴실,0.0058080863511652675,5
자주,0.0057952464494685375,3
인사,0.005773981987254952,5
번창,0.005737694067834878,4
들리다,0.0057192907955973225,3
외국인,0.005682111879351944,5
직원,0.005665363775149914,3
항상,0.005620696695847182,4
셀프,0.0055450014580619164,5
신경,0.005530668326874998,4
식사,0.005516865597438966,5
남다,0.005476987095800799,6
사람,0.005466007110851467,6
멀다,0.005447222238493241,6
편이,0.005416379337605184,3
두다,0.0054081409020873255,6
복도,0.005381843711825839,5
느낌,0.00538174551161297,5
개별,0.005371269234843627,4
머물다,0.005356703958343246,7
