word,score,count
인상,0.011245008292297529,6
처음,0.011159272218257438,9
안내,0.011089981345196849,8
바닥,0.011073203647736628,9
다른,0.011021501356677284,10
딱딱하다,0.010739100969838785,4
관광,0.010151677782727324,7
모델링,0.010032890884735288,7
만족하다,0.009949775228794871,6
기분,0.009926103616594555,7
객사,0.009847099042017887,7
보이다,0.009657270111182371,6
좁다,0.009596597268970712,6
다음,0.009546744751655062,7
아쉽다,0.009487987661510959,8
방음,0.009424543032176871,8
가족,0.009321308625022324,6
드리다,0.009260339343059379,3
감사,0.009260339343059379,3
칫솔,0.009220805987309132,5
이동,0.009191526636656469,6
분위기,0.009138390663681117,5
문의,0.0090349923416202,4
낙후,0.009014980464376486,6
묵다,0.00897299118059728,5
편하다,0.008954082685993674,7
시끄럽다,0.008900435812437641,5
해주다,0.00886844195822828,5
주말,0.008850873147895975,3
쿠폰,0.00882703380479652,3
반입,0.008691059473450186,4
전통,0.008667204306349444,5
운영,0.008620333180184288,7
바라다,0.008533941166591775,6
덕분,0.008505891172156577,5
전반,0.008481874493982503,5
넓다,0.008472171637381048,3
엘리베이터,0.008432805582372253,6
마음,0.008380634695514082,4
옛날,0.008376310795259353,4
근처,0.008339043831944871,6
쇼핑,0.008321625460979561,6
참고,0.008306234776744085,4
가능하다,0.008198400105310318,7
스테인리스,0.00817318518945481,7
갈다,0.008037573551969173,6
이상하다,0.008027204568570622,3
다시,0.008026131028298605,5
지하,0.008018354343163068,6
응대,0.007923605254451866,4
고풍,0.0076903536865102675,3
아침,0.00768639707580519,4
특이하다,0.007577910658820951,3
소음,0.007539383070554317,4
아늑하다,0.007499876952372997,3
비다,0.00734477122730333,6
음식,0.007147773643676053,7
걸다,0.0071435930207360224,5
가장,0.007139554675825681,5
솔직하다,0.007122024487500983,3
후기,0.006872647856430698,6
급하다,0.006840546830526425,4
숙면,0.006840120785519669,4
무료,0.006830392390519628,5
외부,0.006830082301103695,3
다니다,0.006812777547370792,6
일회용품,0.006803177058494713,6
사다,0.006738098062740641,4
디자인,0.006637313679234633,3
객리,0.006527763306169871,4
자주,0.006435792326497403,5
가기,0.006406990965244488,4
수건,0.006346169792366343,5
시간,0.00627634767883253,4
입구,0.006218772165164412,3
사용,0.0062006493340543084,5
때문,0.006188747998290065,7
초보,0.006147332404868032,4
보고,0.006048781221753009,4
카드,0.0060181535833018045,5
라면,0.005925119591702907,4
차량,0.005905858798213499,3
찾다,0.0057553939097132086,6
방도,0.005747503849411254,3
여관,0.005633974505618814,4
흔적,0.005629656724293251,3
보수,0.005610303885146228,3
욕실,0.005600552909762902,4
운전자,0.005553535966786107,3
어리다,0.005553535966786107,3
어렵다,0.005544778376675677,3
단점,0.0055299816479481715,4
이상,0.005483086490771661,3
구경,0.005425255269737932,3
당황,0.005397005539032367,4
수준,0.005334522555286076,4
벽지,0.005108617920354242,3
챙기다,0.0050966760025000415,4
나가다,0.005076382368615076,3
조명,0.005011909511740618,3
베니키아,0.004925260319833202,3
전화,0.004856458266608453,3
달다,0.004833895325082428,3
샴푸,0.00480580907824804,3
진행,0.004804656371614905,3
머리카락,0.004799653632421289,3
시리얼,0.004766536109446869,3
남다,0.004755330317634294,4
심하다,0.004709919717660699,3
다소,0.0046979750004826565,4
여행객,0.004639044690898427,3
묵고,0.004417788370125405,3
째다,0.004393854500305127,3
대다,0.004393854500305127,3
여러,0.004277341870465731,5
콘센트,0.004235000279453229,3
출장,0.004233895446440355,3
스럽다,0.004206244858901859,4
최근,0.004139242916470632,3
복도,0.004065028641335344,3
다르다,0.004002427709704919,3
리뷰,0.003985648505775566,6
부모님,0.003932015456809183,3
식사,0.0038092484341926184,3
밤새,0.003803364378715706,3
장점,0.0037836284129199454,3
슬리퍼,0.003756584873242044,3
무섭다,0.0037351683496837824,3
이렇다,0.003692987686822949,3
전체,0.003560878031578117,3
두다,0.003491585608498109,3
크다,0.003448298312078577,3
자기,0.00343314599557264,3
개별,0.0034095883930598974,3
치약,0.003350338102125494,3
열쇠,0.0032529759016886634,4
기다,0.003114510751267481,3
켜다,0.002627372633853127,3
