word,score,count
근처,0.01094020255173934,5
동안,0.010879257636864533,3
주변,0.010853019696160272,7
콘센트,0.010737177413755412,4
예약,0.010672907006547602,11
들르다,0.01062071195882398,4
소음,0.010602669605527318,3
예쁘다,0.010543974338917149,3
침구,0.010543283268872942,7
제공,0.010484680235317304,5
문자,0.010420264449302993,6
침실,0.01018260699446115,3
기다,0.01000134692176497,3
관리,0.009920836151539067,4
편의점,0.009839667556920374,6
셀프,0.009675094958313663,4
작다,0.009495398690373153,4
계속,0.009439892660284228,3
먹다,0.0094133111507134,3
편이,0.009308082780467783,6
지역,0.009300399233055253,3
종아리,0.00930026816799153,3
부스,0.009191658030597105,4
가장,0.009106862079619613,4
붙다,0.009071592029470912,3
찾기,0.008966223782065082,3
시간,0.008926735574119821,5
여러,0.008850974810305346,6
번호,0.008830474426757327,4
괜찮다,0.008821303116348796,5
숙박,0.00873685699324625,4
비치,0.008686649469526265,3
남자,0.008579233058834564,4
아주,0.008514280809582338,3
추위,0.008442944108252678,5
놀다,0.00837142379312128,3
쓰다,0.008324465158263308,4
갈다,0.008288735116430919,4
낮다,0.008247126352361675,4
커튼,0.008195316799270238,3
상태,0.00816406940200171,3
자고,0.008162357778311482,4
필요하다,0.007997773201969647,3
서비스,0.007996668214191004,3
평일,0.007833689734240923,5
무인,0.007622480229870355,5
찬물,0.007599487978605183,3
전반,0.0074796828864093605,3
타다,0.007329852503759457,4
간단하다,0.007066501784852939,3
걱정,0.007038507483817702,4
두다,0.006700549376792323,3
아침,0.00664715991438255,3
바닥,0.006632254318584349,4
주방,0.006625782163634538,5
사다,0.006613825168524465,3
나가다,0.006560542649322687,4
약하다,0.006446032617457572,3
세면대,0.0064443768203792245,4
기다리다,0.00639851322258987,4
입실,0.00632720211743968,3
토리,0.006042628024174071,3
도미,0.006042628024174071,3
단점,0.006007454623700298,4
학원,0.00596210741246708,3
마음,0.005709164834396709,3
지내다,0.005622781969947392,3
제과,0.005506305889199748,3
풍년,0.005506305889199748,3
여기다,0.005393493838535108,3
크다,0.005373460259004469,4
걸리다,0.005013556426540541,3
형태,0.004821989250868691,3
도착,0.004786980417704265,5
바깥쪽,0.004738395043732621,3
충분하다,0.004730625987134555,3
뚜벅,0.004658885173665875,3
청소,0.004069441822072053,3
방식,0.004069441822072053,3
건조하다,0.003907676675929182,3
타지,0.0038588809404615293,3
정수기,0.003820425923565466,3
목걸이,0.003820425923565466,3
